sampler,benchmark,subset,dir_idx,P1,delta_alpha_dead_norm_sq,delta_alpha_dead_max,is_revival
as,w5,S2,44,0.013513060045981547,0.0,0.0,False
as,w5,S2,45,0.002258410400067987,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,46,0.06575317288578117,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,47,0.0022321614727588896,0.0,0.0,False
as,w5,S2,48,0.03826420027019412,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,49,0.0026707475467683253,0.0,0.0,False
as,w5,S2,50,0.015229633694297263,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,51,0.00418141442690694,0.0,0.0,False
as,w5,S2,52,0.005161193345051288,0.0,0.0,False
as,w5,S2,53,0.0200204104552613,0.0,0.0,False
as,w5,S2,54,0.03070390407528248,0.0,0.0,False
as,w5,S2,55,0.002909697751480053,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,56,0.005809290100369253,0.0,0.0,False
as,w5,S2,57,0.00607096147959237,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,58,0.006120829156105173,9.000000854954144e-08,0.0003000000142492354,False
as,w5,S2,59,0.0027997077657878435,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,60,0.03595686847154866,0.0,0.0,False
as,w5,S2,61,0.014000401964539378,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,62,0.00872442278305607,0.0,0.0,False
as,w5,S2,63,0.02818365531976815,0.0,0.0,False
as,w5,S2,64,0.021215611328741942,0.0,0.0,False
as,w5,S2,65,0.05658504848307712,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,66,0.005236066261019914,9.000000854954144e-08,0.0003000000142492354,False
as,w5,S2,67,0.06474713097193671,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,68,0.01902977179625486,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,69,0.014760139843740035,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,70,0.007654751826179563,0.0,0.0,False
as,w5,S2,71,0.008066527180217236,0.0,0.0,False
as,w5,S2,72,0.0010956585298627032,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,73,0.011076765754536609,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,74,0.0022301576111767646,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,75,0.04769540705780127,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,76,0.005938568202875104,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,77,0.006676916594053182,0.0,0.0,False
as,w5,S2,78,0.015236707023734197,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,79,0.011308653694613894,0.0,0.0,False
as,w5,S2,80,0.02089006338613126,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,81,0.0030923457247622535,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,82,0.005278019806388329,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,83,0.009088805848699848,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,84,0.003745847408339614,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,85,0.0021143606832556543,0.0,0.0,False
as,w5,S2,86,0.01638576049263429,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,87,0.00866536324172739,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,88,0.010982669732406067,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,89,0.004711535360387643,1.0000000804429895e-07,0.0003000000142492354,False
as,w5,S2,90,0.003178604003507644,0.0,0.0,False
as,w5,S2,91,0.0011544615679695198,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,92,0.011451780899637014,0.0,0.0,False
as,w5,S2,93,0.00857455596482123,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,94,0.039648224592925545,0.0,0.0,False
as,w5,S2,95,0.007482785312831765,0.0,0.0,False
as,w5,S2,96,0.007713886924870167,0.0,0.0,False
as,w5,S2,97,0.003008660997171319,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,98,0.001942443771113176,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,99,0.017140402038769025,0.0,0.0,False
as,w5,S2,100,0.026267333945510472,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,101,0.003027687544146829,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,102,0.002333373361907434,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,103,0.011883854590030751,0.0,0.0,False
as,w5,S2,104,0.0016135505706342884,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,105,0.005624994437337591,0.0,0.0,False
as,w5,S2,106,0.0011242282791408798,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,107,0.0026458842759966503,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,108,0.0012550821319200621,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,109,0.011673105324851349,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,110,0.01065994132591868,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,111,0.002116357561964833,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,112,0.008664167611261292,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,113,0.009378496060198813,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,114,0.014327941506497155,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,115,0.007276812270567461,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,116,0.008834824180414216,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,117,0.002037617106208927,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,118,0.0031391038949132055,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,119,0.013991393016232905,0.0,0.0,False
as,w5,S2,120,0.00847757929166255,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,121,0.0076960280231728575,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,122,0.0013835172807389426,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,123,0.006397330675237754,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,124,0.0074139790253502725,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,125,0.011829595522058298,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,126,0.0026704086793843088,0.0,0.0,False
as,w5,S2,127,0.004758152455979143,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,128,0.006067610907075504,0.0,0.0,False
as,w5,S2,129,0.005654336444478759,9.000000854954144e-08,0.0003000000142492354,False
as,w5,S2,130,0.01296846491391898,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,131,0.003967859174948899,7.999999595806008e-08,0.00019999999494757503,False
as,w5,S2,132,0.011695284622603594,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,133,0.0020233406981660664,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,134,0.030540007415525906,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,135,0.005888347298509871,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,136,0.019527438806399004,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,137,0.001741720955906203,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,138,0.008655030894036372,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,139,0.0391510592518116,0.0,0.0,False
as,w5,S2,140,0.005057708055324838,0.0,0.0,False
as,w5,S2,141,0.003569426888032467,0.0,0.0,False
as,w5,S2,142,0.0033325906865557045,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,143,0.006972948385599011,0.0,0.0,False
as,w5,S2,144,0.00504319457996462,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,145,0.004570490884156243,0.0,0.0,False
as,w5,S2,146,0.0015795557076116894,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S2,147,0.01651449771754051,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,148,0.02055798858120943,0.0,0.0,False
as,w5,S2,149,0.005622626417343326,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,150,0.0366854756481207,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,151,0.0029807296641374704,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,152,0.017570235451785265,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,153,0.00358311307619806,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,154,0.02642731705617689,0.0,0.0,False
as,w5,S2,155,0.004007933617744129,0.0,0.0,False
as,w5,S2,156,0.0036000584786906984,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,157,0.006101258454626077,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,158,0.0007866231087359665,0.0,0.0,False
as,w5,S2,159,0.003027241832651271,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,160,0.006436369026443572,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,161,0.0012831689105687475,0.0,0.0,False
as,w5,S2,162,0.002753036781215087,0.0,0.0,False
as,w5,S2,163,0.008116584078100914,0.0,0.0,False
as,w5,S2,164,0.011799007030203939,0.0,0.0,False
as,w5,S2,165,0.006685248902242165,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,166,0.018909696817874647,0.0,0.0,False
as,w5,S2,167,0.0017299037842367397,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,168,0.0028352603034800267,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,169,0.0016385382858570665,0.0,0.0,False
as,w5,S2,170,0.006400687500237837,0.0,0.0,False
as,w5,S2,171,0.015276641905562428,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,172,0.015966383104771012,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,173,0.0011551265487669297,0.0,0.0,False
as,w5,S2,174,0.001796246888645328,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,175,0.008569709942476038,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,176,0.0035409385872389974,0.0,0.0,False
as,w5,S2,177,0.0009711602697943817,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,178,0.014065355095637642,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,179,0.010864849428140587,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,180,0.003645805748181374,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,181,0.00945230745131994,9.000000854954144e-08,0.0003000000142492354,False
as,w5,S2,182,0.01912232175904137,0.0,0.0,False
as,w5,S2,183,0.0015487698034939968,0.0,0.0,False
as,w5,S2,184,0.016274787724665656,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,185,0.003552886455941916,0.0,0.0,False
as,w5,S2,186,0.047209691978714545,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,187,0.004996033979154163,0.0,0.0,False
as,w5,S2,188,0.0012115765339412974,0.0,0.0,False
as,w5,S2,189,0.001310193692908797,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,190,0.012993866583252384,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,191,0.02051388655493338,0.0,0.0,False
as,w5,S2,192,0.002796080485062703,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S2,193,0.0066930907665800985,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,194,0.02328622733701468,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S2,195,0.012033404106083253,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,196,0.005040599756193842,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,197,0.0039933241480152905,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S2,198,0.007848523408879373,0.0,0.0,False
as,w5,S2,199,0.005589518613063774,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,0,0.004357192992665659,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,1,0.033779481395114996,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,2,0.019706027532127336,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,3,0.008893857197557736,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,4,0.0068865595468087125,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,5,0.023791238592906667,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,6,0.021140177731478617,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,7,0.012038239633202465,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,8,0.011979761410677383,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,9,0.007991945187914098,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,10,0.005465301059594822,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,11,0.022415561138193426,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,12,0.002966669014924264,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,13,0.0045315032843063815,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,14,0.029324460391086177,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,15,0.018319791568905203,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,16,0.023114684603020578,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,17,0.025717255128194665,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,18,0.0015755799759572255,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,19,0.020719090304328346,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,20,0.007196529112757161,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,21,0.004977491761083002,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,22,0.005839079438761701,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,23,0.0079144933745265,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,24,0.04488187362545068,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,25,0.012215870045088196,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,26,0.026587150725596077,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,27,0.06846643499741913,8.000000468920947e-08,0.00020000001677544788,False
as,w5,S1,28,0.0007743041694157,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,29,0.08258328317607902,0.0,0.0,False
as,w5,S1,30,0.0017612582044239389,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,31,0.010086347953438235,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,32,0.05690497752559895,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,33,0.0036657679630443456,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,34,0.0519737819476286,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,35,0.015210795219630655,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,36,0.0012663960436602793,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,37,0.030897259294928515,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,38,0.033588686188737484,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,39,0.0027190418259460786,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,40,0.003217693280832464,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,41,0.005462292460761091,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,42,0.021441889026893476,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,43,0.006871360432518486,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,44,0.024766207146116357,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,45,0.0233125488059959,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,46,0.0019498578287966666,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,47,0.03978497938260625,5.000000620493694e-08,0.00020000001677544788,False
as,w5,S1,48,0.016678996961461964,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,49,0.009511246994214162,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,50,0.0007563662513193776,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,51,0.05371928427044623,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,52,0.00524992914476843,1.0000003860332444e-08,0.00010000001930166036,False
as,w5,S1,53,0.002801554137510152,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,54,0.01014089585041711,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,55,0.02646834237161238,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,56,0.007623377186258949,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,57,0.00826077195963444,2.0000003355089954e-08,0.00010000001930166036,False
as,w5,S1,58,0.0070267388555566865,0.0,0.0,False
as,w5,S1,59,0.019503946606045246,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,60,0.005789555462539283,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,61,0.02973993282524316,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,62,0.0413798139775663,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,63,0.0009857688803240308,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,64,0.028666143253307384,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,65,0.0014796443095465293,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,66,0.001887427951227437,2.0000003355089954e-08,0.00010000001930166036,False
as,w5,S1,67,0.017749674169321224,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,68,0.0014685826083805295,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,69,0.0013100170957914088,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,70,0.015319580912717356,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,71,0.0035968810861331806,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,72,0.03650610134616727,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,73,0.007749293793290235,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,74,0.036828664304914584,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,75,0.0014922117800379056,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,76,0.017635558604360994,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,77,0.010181583603619402,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,78,0.0004991125512351573,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,79,0.014617781947815274,0.0,0.0,False
as,w5,S1,80,0.013981430212358646,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,81,0.004233187122483287,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,82,0.004759336183650248,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,83,0.048322230665854476,0.0,0.0,False
as,w5,S1,84,0.004990190216098199,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,85,0.0022298948697862214,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,86,0.002146154230041475,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,87,0.003154760383118628,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,88,0.0816103326782495,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,89,0.00853596513631237,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,90,0.010980345314248552,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,91,0.0008567808620377946,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,92,0.004821684836026179,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,93,0.008459522708373697,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,94,0.008734500337781356,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,95,0.012533065852217987,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,96,0.0031165264009250676,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,97,0.05485417938272803,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,98,0.004874027223993835,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,99,0.046166265171123086,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,100,0.0008367748941091123,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,101,0.0032504340068153395,0.0,0.0,False
as,w5,S1,102,0.03337792185600847,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,103,0.0075589482468240024,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,104,0.018757579367687866,0.0,0.0,False
as,w5,S1,105,0.020085542482807795,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,106,0.0036399087499557935,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,107,0.029643544713507254,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,108,0.025931629963491104,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,109,0.0019804731051099225,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,110,0.0015589044306434517,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,111,0.0009999660818448318,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,112,0.0073708575071850645,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,113,0.006383631522276119,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,114,0.016743969145669325,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,115,0.026713870635535385,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,116,0.02887498737635906,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,117,0.038330209814310366,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,118,0.0008857776838704012,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,119,0.012669039922315278,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,120,0.002432937483414207,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,121,0.005384250707049432,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,122,0.005825968776436639,0.0,0.0,False
as,w5,S1,123,0.06204638739517577,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,124,0.022390063506973548,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,125,0.003811128450704928,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,126,0.0015432138264859531,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,127,0.03029764640789472,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,128,0.003013397652516687,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,129,0.0017719830086380171,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,130,0.014437277455432196,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,131,0.0032421285957352666,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,132,0.09258301885940091,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,133,0.02478276205635484,8.000000468920947e-08,0.00020000001677544788,False
as,w5,S1,134,0.007254591810227794,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,135,0.0211258786913786,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,136,0.022317031052559288,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,137,0.005239813388670882,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,138,0.0202456984993496,2.0000003355089954e-08,0.00010000001930166036,False
as,w5,S1,139,0.00601966350902876,2.0000003355089954e-08,0.00010000001930166036,False
as,w5,S1,140,0.0024616569535101007,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,141,0.021650606758875257,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,142,0.026359609189912588,0.0,0.0,False
as,w5,S1,143,0.016495718549733283,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,144,0.007094824604517725,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,145,0.008839016033725784,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,146,0.0037945408297855466,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,147,0.0032572763288480928,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,148,0.009898294403737054,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,149,0.0017050534245936432,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,150,0.006449759418833309,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,151,0.005581478532881192,0.0,0.0,False
as,w5,S1,152,0.0011300479665478634,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,153,0.0026729509107681223,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,154,0.0177617572877316,2.999999848427253e-08,9.999999747378752e-05,False
as,w5,S1,155,0.016536645147103627,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,156,0.012294968856627748,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,157,0.0966558005789957,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,158,0.008662629128772095,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,159,0.02479402905214738,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,160,0.05053982492765863,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,161,0.04906238566625689,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,162,0.053293945901601546,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,163,0.0008253708797656145,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,164,0.01024419891510479,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,165,0.03201709296682384,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,166,0.02081263419689185,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,167,0.011636653431838567,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,168,0.012403524884408398,0.0,0.0,False
as,w5,S1,169,0.009587492848766033,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,170,0.004797315786035142,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,171,0.02370553586782262,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,172,0.016280266915129685,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,173,0.017068698690332895,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,174,0.02697141683085647,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,175,0.0036393612081001264,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,176,0.005848875558962391,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,177,0.01667455498727941,0.0,0.0,False
as,w5,S1,178,0.011983216682844898,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,179,0.004716450432884813,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,180,0.010742173474207448,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,181,0.005786196471803123,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,182,0.05605028323317083,0.0,0.0,False
as,w5,S1,183,0.0028906833277978876,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,184,0.016375764896633883,4.999999747378755e-08,0.00019999999494757503,False
as,w5,S1,185,0.0023161700184946314,3.999999797903004e-08,0.00019999999494757503,False
as,w5,S1,186,0.009706524487359274,1.999999898951502e-08,9.999999747378752e-05,False
as,w5,S1,187,0.01437351818606112,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,188,0.009569502667207871,9.99999949475751e-09,9.999999747378752e-05,False
as,w5,S1,189,0.020907035480145168,3.999999797903004e-08,0.00019999999494757503,False
